pid,label,label_en,label_es,section,genre,claimed_genre_en,claimed_genre_es,link,access,status,language,creators,stewards,blurb,blurb_en,blurb_es,related_to,sub_collections,open_data,added_by,twitter,census_year,notes,order,layout,collection,thumbnail,full
cds17,Banque Numérique des Patrimoines Martiniquais,Digital Repository of Martinique's Patrimony,Repositorio digital del patrimonio martiniqués,Collections & Curations,Digital Libraries,a digital repository,un repositorio digital,https://www.patrimoines-martinique.org/,open,Active,fr,,,"Initiated by the former General Council of Martinique, the Banque Numérique des Patrimoines Martiniquais is an access portal to documentary resources on the cultural and historical heritage of Martinique backed by the geographic information system of Martinique (SIGMA).",,"Iniciado por el ex Consejo General de Martinica, el Banque Numérique des Patrimoines Martiniquais es un portal de acceso a los recursos documentales sobre el patrimonio cultural e histórico de Martinica respaldados por el Sistema de Información Geográfica de Martinica (SIGMA).",,,,,,2020,,078,caridischo_item,main,/img/derivatives/simple/cds17/thumbnail.jpg,/img/derivatives/simple/cds17/fullwidth.jpg
cds171,Archivo General de la Nación: Colecciones Digitales,General Archive of the Nation: Digital Colections,,Collections & Curations,Digital Libraries,a digitall collection,una colección digital,http://colecciones.agn.gob.do/opac/index.php?codopac=OPPUB,open,Stable,es,,Archivo Nacional de la Nación,"El AGN es la principal institución archivística del país, donde se custodian documentos que datan de la fundación de la República y otros heredados de la época colonial, que forman una parte significativa del patrimonio documental dominicano. Este portal ofrece un servicio de consulta de documentos mediante software de gestión archivística que facilita el acceso a las informaciones contenidas en los fondos y colecciones documentales digitalizados en el AGN.","The General Archive of the Nation is the main archival institution in the Dominican Republic, where documents dating from the founding of the Republic and others inherited from the colonial era are kept, which form a significant part of the Dominican documentary heritage. This portal offers a document consultation service that facilitates access to the information contained in the archives and to the documentary digitized collections of the AGN.",,,,,Alex Gil,@elotroalex,2021,,079,caridischo_item,main,/img/derivatives/simple/cds171/thumbnail.jpg,/img/derivatives/simple/cds171/fullwidth.jpg
cds172,ARC Magazine,,Revista ARC,Periodicals & Blogs,Magazines,an art magazine,una revista de arte,http://arcthemagazine.com/arc/home/,open,Defunct,en,Holly Bynoe,,"ARC Magazine is a non-profit print and online publication and social platform launched in 2011. It seeks to fill a certain void by offering a critical space for contemporary artists to present their work while fostering and developing critical dialogues and opportunities for crucial points of exchange, scholarship and study. ARC is an online and social space of interaction with a developed methodology of sharing information about contemporary practices, exhibitions, partnerships, and opportunities occurring in the Caribbean region and throughout its diasporas.",,"ARC Magazine (Revista ARC) es una publicación en línea y una plataforma social sin fines de lucro y la plataforma social lanzada en 2011. Busca llenar un cierto vacío al ofrecer un espacio crítico para que los artistas contemporáneos presenten su trabajo mientras fomentan y desarrollan diálogos críticos y oportunidades para los puntos de intercambio cruciales, y estudio. ARC es un espacio de interacción en línea y social con una metodología desarrollada de compartir información sobre prácticas contemporáneas, exposiciones, asociaciones y oportunidades que ocurren en la región del Caribe y en toda su diásporas.",,,,Alex Gil,@elotroalex,2021,,080,caridischo_item,main,/img/derivatives/simple/cds172/thumbnail.jpg,/img/derivatives/simple/cds172/fullwidth.jpg
cds173,The Things We Carried,,Las cosas que llevamos,Collections & Curations,Thematic Curations,digital archive and multimedia exhibit,un archivo digital y una exposición multimedia,https://www.saada.org/thethingswecarried,open,Active,en,Gaiutra Bahadur,The South Asian American Digital Archive (SAADA),"A collection of oral histories, photographs, documents, ephemera, poetry, and essays documenting the migration of Guyanese rooted in indenture to the United States and tracing black-brown relationships and solidarities, dating to the era of American nativist exclusion. Created with the South Asian American Digital Archive (SAADA), through an Andrew W. Mellon Foundation-funded fellowship for creating community-based archives.",,"Una colección de historias orales, fotografías, documentos, efímeros, poesía y ensayos que documentan la migración de Guyaneses arraigados en el contrato de trabajo sin paga a los Estados Unidos, y rastrear relaciones y solidaridades de Negros y sud-asiaticos, que datan de la era de la exclusión nativista estadounidense. Creado con el Archivo Digital Americano Asiático del Sur (SAADA), a través de una beca financiada por la Fundación Andrew W. Mellon para crear archivos basados ​​en las contribuciones comunitarias.",,,,Gaiutra Bahadur,@gbahadur,2021,,081,caridischo_item,main,/img/derivatives/simple/cds173/thumbnail.jpg,/img/derivatives/simple/cds173/fullwidth.jpg
cds174,The Haitian American Dream Timeline,,Cronograma del ensueño haitiano-americano,Maps & Visualizations,Timelines,a digital exhibit,una exposición digital,https://exhibits.uflib.ufl.edu/HaitianAmericanDream/,open,Active,en,"Alexandra Cenatus, Ivanna Moreno, Margarita Vargas-Betancourt",,"The Haitian American Dream examines the events and the forgotten stories of Haitian immigrants in the United States. In so doing, it explains the reasons behind the different waves of Haitian migration, its ongoing impacts, and upheavals so that, as Michel-Rolph Trouillot states, the stories of “the actors who participate in the production of history or any of the sites where that production” transpired are told.",,"El Sueño Americano Haitiano examina los eventos y las historias olvidadas de los inmigrantes haitianos en los Estados Unidos. Al hacerlo, explica las razones detrás de las diferentes ondas de la migración haitiana, sus impactos en curso y sus trastornos de modo que se recuente, como dijo Michel-Rolph Trouillot, las historias de &quot;los actores que participan en la producción de historia o cualquiera de los sitios&quot; donde estas transpiraron.",,,,Margarita Vargas-Betancourt,@ArchivistVargas,2021,,082,caridischo_item,main,/img/derivatives/simple/cds174/thumbnail.jpg,/img/derivatives/simple/cds174/fullwidth.jpg
cds175,"Mapping the Bicentennial International Exposition: Port-au-Prince, Haiti (1949-1950)",,"Cartografía de la exposición internacional del bicentenario: Port-au-Prince, Haití (1949-1950)",Maps & Visualizations,Maps,mapping project and digital archive,proyecto de cartografía y archivo digital,https://www.google.com/maps/d/edit?mid=1ZfqTt2Uwk6KXx58dMVJsBl4LYxBg4AaY&ll=18.542926165759617%2C-72.34469624999997&z=15,open,In Development,en,Hadassah St. Hubert,Hadassah St. Hubert,"Celebrating Port-au-Prince’s founding, the Bicentennial International Exposition of Port-au-Prince, was held from December 8, 1949 to June 8, 1950 under the presidency of Dumarsais Estimé (1946-1950). This period launched the so called &quotGolden Age&quot of Haitian Tourism. Many of the images here have been compiled from archives, postcards, newspapers, magazines, and other sources. This data set was complied using older maps, photos, architectural sketches and designs from the Bicentennial (Bisantne) area.  ",,"Celebrando la fundación del Puerto Príncipe, la Exposición Internacional Bicentenal de Puerto Príncipe, se celebró del 8 de diciembre de 1949 al 8 de junio de 1950 según la Presidencia de Dumarsais estimé (1946-1950). Este período lanzó la llamada &quot;Edad de Oro&quot; del turismo haitiano. Muchas de las imágenes aquí han sido compiladas de archivos, postales, periódicos, revistas y otras fuentes. Este conjunto de datos se cumplió utilizando mapas más antiguos, fotos, bocetos arquitectónicos y diseños del área Bicentenario (Bisantne).",,,,Hadassah St. Hubert,@Dr_Saint_Herard,2021,,083,caridischo_item,main,/img/derivatives/simple/cds175/thumbnail.jpg,/img/derivatives/simple/cds175/fullwidth.jpg
cds176,Caribe Fractal,Fractal Caribbean,,Cabinet of Wonders,Sui Generis,a virtual and in-person exhibit,una exhibición virtual y en persona,https://my.matterport.com/show/?m=8fD1TSFoph5,open,Active,en,Jose Arturo Ballester,,"Works exploring nature as a force of destruction, dispersal, and renewal in the Caribbean's ongoing dialogue with climate change and ties to diaspora.",,"Trabajos explorando la naturaleza como una fuerza de destrucción, dispersión y renovación en el diálogo continuo del Caribe con el cambio climático y las vínculos con la diáspora.",,,,Alex Gil,@elotroalex,2021,,084,caridischo_item,main,/img/derivatives/simple/cds176/thumbnail.jpg,/img/derivatives/simple/cds176/fullwidth.jpg
cds177,Rendering Revolution,,Representando la revolución,Collections & Curations,Thematic Curations,sartorial approaches,enfoques sartoriales,https://renderingrevolution.ht/,open,Active,"en,ht","Siobhan Meï, Jonathan Square, et al",,Rendering Revolution: Sartorial Approaches to Haitian History is a digital humanities project and educational tool that documents the significant role that fashion and clothing played in constructing visions of freedom during and after the Haitian Revolution.,,&quot;Rendering Revolution: Sartorial Approaches to Haitian History&quot; (Revolución de la representación: enfoques sartoriales para la historia haitiana) es un proyecto de humanidades digitales y una herramienta educativa que documenta el importante papel que desempeñan la moda y la ropa en la construcción de visiones de libertad durante y después de la revolución haitiana.,,,,Alex Gil,@elotroalex,2021,,085,caridischo_item,main,/img/derivatives/simple/cds177/thumbnail.jpg,/img/derivatives/simple/cds177/fullwidth.jpg
cds178,Haiti Digital Library,,Biblioteca digital de Haití,Collections & Curations,Thematic Curations,a digital library,una biblioteca digital,https://sites.duke.edu/haitilab/,open,In Development,"en,ht,fr",Haiti Laboratory at Duke University,Haiti Laboratory at Duke University,"This site, produced by Duke’s Haiti Lab, is meant to serve as a guide and portal to online resources about Haiti, specifically historical materials relating to the country and writings by Haitian authors. It is geared towards providing maximum access to these resources to Haitian readers. ",,"Este sitio, producido por el laboratorio de Haití de la universidad de Duke, está destinado a servir como guía y portal a recursos en línea sobre Haití, específicamente materiales históricos relacionados con el país y escritos por los autores haitianos. Está orientado a proporcionar el máximo acceso a estos recursos a los lectores haitianos. ",,,,Alex Gil,@elotroalex,2021,,086,caridischo_item,main,/img/derivatives/simple/cds178/thumbnail.jpg,/img/derivatives/simple/cds178/fullwidth.jpg
cds179,Theater in Saint-Domingue,,Teatro en Saint-Domingue,Reference,Database,a database,una base de datos,https://www.theatreinsaintdomingue.org/,open,Stable,"en,fr,ht","Julia Prest, et al.",,"The former French colony of Saint-Domingue (in present-day Haiti) was one of the most brutal – as well as one of the most lucrative – Caribbean slave colonies. Saint-Domingue was also home to the most extensive public theatre tradition in the eighteenth-century Caribbean. Despite the excellent work of a small number of researchers, theatre in Saint-Domingue remains relatively little-known today. Without overlooking the extraordinary violence and cruelty of contemporary Saint-Dominguan society, this website and database seek to make known the rich and varied culture of public theatre as documented in the local newspapers between 1764 (when local print production began) and 1791 (the beginning of the slave revolts that would lead to the Haitian Revolution), and to promote further research in this area. ",,"La antigua colonia francesa de Saint-Domingue (en la actual Haití) fue una de las más brutales, así como una de las colonias esclavas más lucrativas del Caribe. Saint-Domingue también era el hogar de la tradición pública más extensa de teatro en el Caribe del siglo XVIII. A pesar del excelente trabajo de un pequeño número de investigadores, el teatro en Saint-Domingue sigue siendo relativamente poco conocido hoy. Sin pasar por alto la extraordinaria violencia y la crueldad de la sociedad colonial de Saint-Domingue, este sitio web y la base de datos buscan reconocer la rica y variada cultura del teatro público documentado en los periódicos locales entre 1764 (cuando comenzó la producción de impresión local) y 1791 (el comienzo de las revueltas esclavas que llevarían a la revolución haitiana), para promover una mayor investigación en esta área.",,,,Alex Gil,@elotroalex,2021,,087,caridischo_item,main,/img/derivatives/simple/cds179/thumbnail.jpg,/img/derivatives/simple/cds179/fullwidth.jpg
